Year,Date,Country,Sex,Age,Fatal_Y/N,Activity,Type,Injury
2009,17-Oct-09,Scotland,M,23,N,Diving,Provoked,15-20 puncture wounds to arm by captive shark  PROVOKED INCIDENT 
2009,Reported 14-Oct-2009,Australia,M,23,N,Diving,Unprovoked,Severe lacerations to lower right leg
2009,09-Oct-09,Usa,M,,N,Surfing,Unprovoked,Laceration to shin of left leg
2009,02-Oct-09,United Kingdom,M,39,N,Fishing,Provoked,Injury to forearm from shark's spine PROVOKED INCIDENT 
2009,26-Sep-09,Usa,M,,N,Swimming,Unprovoked,Laceration to right foot
2009,18-Sep-09,Vietnam,M,,N,,Unprovoked,Lower right leg bitten
2009,15-Sep-09,Somalia,M,,N,Fishing,Provoked,Arm bitten PROVOKED INCIDENT 
2009,13-Sep-09,Brazil,M,34,Y,,Provoked,Cause of death was drowning; his remains were scavenged by sharks
2009,12-Sep-09,Usa,M,60,Y,Swimming,Invalid,FATAL
2009,07-Sep-09,Brazil,M,15,Y,"Swimming, attempting to rescue a girl  believed to be drowning",Unprovoked,FATAL
2009,02-Sep-09,Nevis,M,,Y,Swimming,Invalid,Death was due to drowning. Two days later his remains were recovered from a 12' tiger shark
2009,01-Sep-09,Solomon Islands,M,,N,Fishing,Provoked,Injuries to face & neck PROVOKED INCIDENT
2009,30-Aug-09,Usa,M,,N,Surfing,Unprovoked,No injury
2009,29-Aug-09,South Africa,M,25,Y,Surfing,Unprovoked,FATAL
2009,25-Aug-09,Usa,F,22,N,Swimming,Unprovoked,Puncture wounds to left foot & calf
2009,11-Aug-09,South Africa,M,,N,Body boarding,Unprovoked,"No injury, shark bit bodyboard"
2009,10-Aug-09,Usa,M,26,N,Swimming,Unprovoked,Puncture marks on left foot
2009,06-Aug-09,Usa,M,,N,Surfing,Unprovoked,"No injury, surfboard bitten"
2009,01-Aug-09,Usa,M,56,N,Wade Fishing,Unprovoked,Right ankle & foot bitten
2009,31-Jul-09,Bahamas,M,14,N,Spearfishing,Unprovoked,Lacerations to calf
2009,30-Jul-09,Australia,M,14,N,Surfing,Unprovoked,Left forearm grazed & puncture marks in wetsuit
2009,29-Jul-09,Vietnam,F,41,N,Swimming,Unprovoked,Foot bitten
2009,Reported 24-Jul-2009,Kenya,M,,Y,Washing his feet,Unprovoked,FATAL
2009,24-Jul-09,Usa,F,14,N,Wading,Unprovoked,Lacerations to anterior left lower leg
2009,24-Jul-09,Spain,F,11,N,Swimming,Invalid,Laceration to left foot
2009,22-Jul-09,Usa,F,26,N,Swimming,Unprovoked,Laceration to left foot
2009,22-Jul-09,Usa,F,19,N,Swimming,Unprovoked,Laceration to lower right leg
2009,18-Jul-09,Vietnam,M,57,N,Swimming,Unprovoked,Severe bite to right leg
2009,11-Jul-09,Bahamas,M,,N,Spearfishing,Provoked,Leg bitten by shark that had been shot in the head by another diver PROVOKED INCIDENT
2009,11-Jul-09,Usa,M,,N,Paddle-surfing,Unprovoked,"No injury, shark collided with surfer & board"
2009,07-Jul-09,South Africa,M,37,N,Surfing,Unprovoked,Leg bitten
2009,05-Jul-09,Usa,F,12,N,Boogie Boarding,Unprovoked,Right ankle bitten
2009,04-Jul-09,Usa,F,43,N,Swimming,Provoked,Thigh injured by hooked shark PROVOKED INCIDENT
2009,27-Jun-09,Australia,M,52,N,Surfing,Unprovoked,2-inch laceration to upper left arm
2009,21-Jun-09,Usa,M,26,N,Surfing,Invalid,Puncture wounds to foot
2009,16-Jun-09,Usa,M,14,N,Crawling,Invalid,2-inch laceration to upper left arm
2009,Reported 14-Jun-2009,Vietnam,M,,N,Fishing for sharks,Provoked,Hand bitten by hooked shark PROVOKED INCIDENT
2009,02-Jun-09,Egypt,M,,N,Scuba diving,Unprovoked,Lacerations to left hand
2009,02-Jun-09,Egypt,M,,N,Scuba diving,Unprovoked,3 cm laceration to shoulder
2009,01-Jun-09,Egypt,F,50,Y,Snorkeling,Unprovoked,FATAL
2009,31-May-09,Taiwan,M,46,N,Fishing,Provoked,Lacerations to knee & left lower leg by electrocuted captive shark PROVOKED INCIDENT
2009,25-May-09,Usa,M,,N,Swimming,Provoked,Right foot bitten
2009,17-May-09,Usa,M,31,N,Surfing,Unprovoked,Lacerations to left leg & foot
2009,16-May-09,Usa,M,49,N,Surfing,Unprovoked,Lacerations to right foot
2009,16-May-09,Usa,M,55,N,Surfing,Unprovoked,Lacerations to right hand
2009,12-May-09,Guam,M,27,N,Spearfishing,Provoked,Speared shark bit his forearm PROVOKED INCIDENT
2009,06-Mar-09,Bahamas,M,48,N,Spearfishing,Provoked,Lacerations to right forearm after he poked the shark with his spear PROVOKED INCIDENT 
2009,28-Apr-09,Usa,F,,N,,Unprovoked,Multiple lacerations to right foot & ankle
2009,Reported 25-Apr-2009,Usa,M,,N,Surfing,Unprovoked,No injury
2009,21-Apr-09,Usa,M,20,N,Surfing,Unprovoked,3 puncture wounds to posterior right ankle
2009,20-Apr-09,Philippines,M,23,N,Swimming,Unprovoked,Legs bitten
2009,19-Apr-09,Usa,M,52,N,Surfing,Unprovoked,Left foot bitten
2009,12-Apr-09,Australia,M,40,N,Surf skiing ,Unprovoked,"No injury, catapulted into the water & ski damage"
2009,17-Apr-09,Usa,M,31,N,Surfing,Unprovoked,Laceration to forearm
2009,11-Apr-09,Usa,M,49,N,Spearfishing,Invalid,Missing
2009,06-Apr-09,South Africa,M,24,Y,Swimming,Invalid,Body not recovered
2009,06-Apr-09,Usa,M,,N,Spearfishing,Unprovoked,Shark struck him but the diver was not injured
2009,03-Apr-09,Usa,M,15,N,Wading,Unprovoked,Lacerations to right foot and ankle
2009,27-Mar-09,South Africa,M,59,N,Fishing ,Provoked,Calf bitten while helping angler measure the shark during fishing competition PROVOKED INCIDENT
2009,21-Mar-09,South Africa,M,16,Y,Surfing,Unprovoked,FATAL
2009,20-Mar-09,Australia,M,17,N,Surfing,Unprovoked,"Laceration to right foot, puncture wounds to calf"
2009,19-Mar-09,Australia,M,,N,Surfing,Unprovoked,"No injury, shark damaged surfboard"
2009,19-Mar-09,Australia,F,,N,Surfing,Unprovoked,"No injury, shark bit nose of surfboard"
2009,18-Mar-09,Usa,F,17,N,Surfing,Unprovoked,Minor bite to ankle
2009,Reported 17-Mar-2009,Malaysia,F,,N,Feeding fish,Unprovoked,Minor injury
2009,17-Mar-09,Usa,M,61,N,Swimming,Unprovoked,"Minor injury, bite chest and left calf"
2009,Reported 16-Mar-2009,Australia,M,21,N,Wading,Provoked,Thigh bitten when he trod on the shark PROVOKED INCIDENT
2009,06-Mar-09,New Caledonia,M,19,Y,Surfing,Unprovoked,FATAL
2009,02-Mar-09,South Africa,M,40,N,Fishing,Provoked,Lacerations to arm and 2 fingers by hooked shark PROVOKED INCIDENT
2009,01-Mar-09,New Zealand,M,,N,Fishing,Boat,"No injury to occupants, shark bit propeller"
2009,01-Mar-09,Australia,M,15,N,Surfing,Unprovoked,Lacerations to leg
2009,22-Feb-09,Australia,M,,N,Fishing,Unprovoked,Severe laceration to finger
2009,18-Feb-09,Australia,M,,N,Surfing,Unprovoked,"No injury to surfer, but the nose of his board was broken"
2009,12-Feb-09,Australia,M,33,N,Surfing,Unprovoked,Severe injury to hand 
2009,11-Feb-09,Australia,M,31,N,"Diving, but on the surface when bitten by the shark",Unprovoked,Severe injuries to right hand & right thigh. Right hand  surgically amputated & his right leg a week later
2009,08-Feb-09,Usa,M,,Y,Air Disaster,Sea Disaster,It is probable that all 5 passengers died on impact. The body of one was scavenged by a shark
2009,07-Feb-09,Australia,M,41,N,Surfing,Unprovoked,"No injury, surfboard dented"
2009,07-Feb-09,Australia,M,,N,Surfing,Unprovoked,"No injury, flung from surfboard by the shark"
2009,Reported 27-Jan-2009,Azores,M,49,N,Fishing,Provoked,Left forearm bitten PROVOKED INCIDENT
2009,Reported 26-Jan-2009,Brazil,M,17,Y,,Invalid,Probable drowning with post-mortem bites
2009,25-Jan-09,Cuba,M,15,N,Spearfishing,Unprovoked,Severe lacerations to lower left leg
2009,24-Jan-09,New Zealand,Unknown,,N,Fishing,Boat,"No injury to occupant, shark removed small auxiliary outboard motor"
2009,24-Jan-09,Australia,M,19,N,Swimming,Unprovoked,Hand injured
2009,24-Jan-09,South Africa,M,25,Y,Swimming,Unprovoked,FATAL
2009,23-Jan-09,Brazil,M,17,Y,Swimming,Invalid,"Drowned, body scavenged by shark"
2009,18-Jan-09,Australia,M,,N,Fishing,Boat,"No injury to occupants, shark bit propeller"
2009,16-Jan-09,New Zealand,M,,N,Surfing,Unprovoked,"No injury, bumped off board by the shark"
2009,Reported 13-Jan-2009,South Africa,Unknown,,Y,,Unprovoked,FATAL
2009,12-Jan-09,Australia,M,24,N,Snorkeling,Unprovoked,Puncture wounds to right calf
2009,11-Jan-09,Australia,F,13,N,Surfing,Unprovoked,Severe lacerations to right leg
2009,11-Jan-09,Australia,M,31,N,Surfing,Unprovoked,Left thigh severely bitten
2009,    10-Jan-2009,New Zealand,Unknown,,N,Fishing,Boat,"No injury to occupants, shark hit boat & bit outboard motor"
2009,10-Jan-09,Ecuador,M,22,N,Surfing,Unprovoked,Right lower leg bitten & defense wounds to hand
2009,06-Jan-09,New Zealand,M,49,N,Swimming,Unprovoked,Posterior thigh bitten
2009,Jan-09,Cuba,Unknown,,N,Spearfishing,Unprovoked,Lacerations to right calf
2008,30-Dec-08,Australia,Unknown,,N,Crabbing,Invalid,"Reports said a shark attacked the dinghy, but Vickery said it did not"
2008,27-Dec-08,Australia,Unknown,,N,Yacht race,Boat,No injury to occupants -  shark became entangled in aft rudder
2008,27-Dec-08,Australia,M,10,N,Boogie Boarding,Unprovoked,"No injury, shark tore his swim fin"
2008,27-Dec-08,Australia,M,29,N,Kayaking,Unprovoked,"No injury, shark struck kayak, catapulting him into the water"
2008,27-Dec-08,Australia,M,51,Y,Snorkeling,Unprovoked,FATAL
2008,20-Dec-08,Usa,M,,N,Kayaking,Unprovoked,"No injury, shark struck paddle"
2008,14-Dec-08,New Zealand,M,,N,Fishing,Unprovoked,Lacerations to left calf and ankle
2008,10-Dec-08,South Africa,M,15,N,Fishing,Provoked,"Lacerations to knees, thigh and hip by hooked shark PROVOKED iNCIDENT  "
2008,06-Dec-06,Australia,Unknown,,N,Fishing,Boat,Shark bit boats sea anchor
2008,Dec-08,Mozambique,M,,Y,Spearfishing,Unprovoked,FATAL
2008,28-Nov-08,Egypt,F,,N,Scuba diving,Unprovoked,Lacerations to fingers
2008,25-Nov-08,Philippines,M,,N,Sinking of the cargo ship Mark Jason,Sea Disaster,"Of the 20 crew, 4 were bitten by shark. None of their iinjuries were life-threatening"
2008,24-Nov-08,Ecuador,F,,N,,Unprovoked,Leg bitten
2008,09-Nov-08,Australia,M,,N,Fishing,Boat,"No injury to occupant, shark bit dinghy & motor"
2008,09-Nov-08,Taiwan,M,45,Y,Fishing boat swamped in storm,Sea Disaster,FATAL
2008,06-Nov-08,Philippines,M,39,Y,Fishing,Unprovoked,Torso & righ arm bitten FATAL
2008,22-Oct-08,Australia,M,34,N,Scuba diving,Provoked,Small laceration to head from captive shark
2008,21-Oct-08,New Caledonia,M,24,N,Spearfishing,Unprovoked,Legs bitten
2008,12-Oct-08,Australia,M,50,N,Fishing,Provoked,Right leg injured by hook and hooked shark PROVOKED INCIDENT
2008,11-Oct-08,Australia,M,15,N,Surfing,Unprovoked,"No injury, board damaged"
2008,08-Oct-08,Usa,M,11,N,Fishing,Unprovoked,Lacerations
2008,06-Oct-08,Croatia,M,43,N,Spearfishing,Unprovoked,Calf bitten
2008,28-Sep-08,Usa,M,44,N,Surfing,Unprovoked,Small puncture wounds to the heel of left foot
2008,28-Sep-08,Usa,M,40,N,Surfing,Unprovoked,Right foot bitten
2008,15-Sep-08,Australia,M,43,N,Swimming,Provoked,Right hand lacerated by netted shark PROVOKED INCIDENT
2008,14-Sep-08,Usa,M,32,N,Swimming,Unprovoked,Lacerations to foot
2008,09-Sep-08,Usa,M,40,N,Surfing,Unprovoked,Bitten on right thigh & calf
2008,08-Sep-08,Usa,M,,N,Surfing,Unprovoked,"No injury to surfer, board bitten"
2008,07-Sep-08,Australia,M,51,N,Surfing,Unprovoked,Shark became tangled in his surfboard leash. The surfer was not injured
2008,06-Sep-08,Usa,M,43,N,Surfing,Unprovoked,Minor injury to foot
2008,06-Sep-08,Usa,M,15,N,Surfing,Unprovoked,Minor injury to foot
2008,01-Sep-08,Usa,M,52,N,Surfing,Unprovoked,Shark bumped right ankle
2008,Sep-08,Usa,M,,N,Surfing,Unprovoked,Right hand bitten
2008,30-Aug-08,Australia,M,29,N,Surfing,Unprovoked,"No injury, bumped off board by the shark"
2008,30-Aug-08,Usa,M,27,Y,Swimming,Invalid,Death was probably due to drowning
2008,30-Aug-08,England,M,52,N,Fishing,Provoked,Wrist bitten by hooked shark PROVOKED INCIDENT
2008,28-Aug-08,Usa,M,19,N,Surfing,Unprovoked,Superfical cut to left ankle
2008,27-Aug-08,Usa,M,26,N,Surfing,Unprovoked,Lacerations to lower left leg
2008,24-Aug-08,Usa,M,20,N,"Swimming, towing surfboard",Unprovoked,Minor injury to left foot
2008,24-Aug-08,Usa,F,20,N,Surfing,Invalid,Calf bitten
2008,20-Aug-08,Usa,M,47,N,Swimming,Unprovoked,3 lacerations to forearm
2008,18-Aug-08,Usa,M,7,N,,Invalid,Minor injuries
2008,16-Aug-08,Usa,F,38,N,Treading water,Unprovoked,Severe lacerations to left foot
2008,12-Aug-08,Usa,F,13,N,Wading,Unprovoked,Puncture wounds & 3-inch laceration to right calf
2008,11-Aug-08,Usa,M,,N,Diving,Unprovoked,"No injury, shark grabbed his bag of fish"
2008,30-Jul-08,Australia,M,31,N,Surfing,Unprovoked,"No injury, surfboard leash severed"
2008,Reported 30-Jul-2008,South Africa,M,,N,,Unprovoked,Lacerations to fingers
2008,27-Jul-08,Panama,M,,N,Swimming or surfing,Unprovoked,5 lacerations to left foot
2008,26-Jul-08,Mexico,M,33,N,Swimming,Unprovoked,3 puncture wounds to toe
2008,26-Jul-08,Usa,M,,N,Swimming,Unprovoked,Minor injury
2008,25-Jul-08,Usa,M,17,N,Surfing,Unprovoked,Right foot bitten
2008,25-Jul-08,Usa,F,44,N,Snorkeling,Unprovoked,Forearm bitten 
2008,24-Jul-08,Usa,M,9,N,Wading,Unprovoked,Minor lacerations to  toe
2008,24-Jul-08,Usa,F,8,N,Wading,Unprovoked,Lacerations to dorsum of right foot 
2008,23-Jul-08,Usa,M,15,N,Surfing,Provoked,Foot bitten after he stepped on the shark PROVOKED INCIDENT
2008,19-Jul-08,Usa,M,16,N,Wading,Unprovoked,Lacerations to lower left leg
2008,18-Jul-08,Egypt,M,,N,Diving,Unprovoked,Leg severed
2008,13-Jul-08,Usa,M,52,N,Body surfing,Invalid,"Bruises, abrasions and some spinal and nerve damage when collided with marine animal, possibly a shark or dolphin."
2008,11-Jul-08,Usa,M,24,N,Surfing,Unprovoked,Laceration to foream
2008,09-Jul-08,Usa,F,14,N,Swimming,Unprovoked,Lacerations to  right foot
2008,05-Jul-08,Usa,F,17,N,,Unprovoked,Lacerations to right foot
2008,Late Jul-2008,United Kingdom,M,16,N,Rowing an inflatable dinghy,Boat,Shark leapt into & damaged the dinghy but no injury to occupants
2008,28-Jun-08,Usa,M,53,Y,Wading,Invalid,Probable drowning with post-mortem bites
2008,28-Jun-08,Bahamas,M,42,N,Spearfishing,Unprovoked,Lacerations to calf
2008,28-Jun-08,South Africa,M,46,N,Surf skiing ,Unprovoked,"No injury, ski bitten"
2008,Reported 26-Jun-2008,South Africa,M,,N,Spearfishing (free diving),Unprovoked,No injury
2008,26-Jun-08,Usa,M,29,N,Surfing,Unprovoked,Minor laceration to foot
2008,26-Jun-08,Usa,M,37,N,Swimming,Unprovoked,Lacerations to hand
2008,24-Jun-08,Brazil,M,,N,Surfing,Unprovoked,"No injury, board bitten"
2008,21-Jun-08,Usa,F,40,N,Kayaking,Unprovoked," No injury. Shark bumped kayak, flinging her into the  water. "
2008,20-Jun-08,Usa,F,35,N,Wading,Unprovoked,Lacerations to lower right calf
2008,11-Jun-08,Brazil,M,14,N,Surfing,Unprovoked,Laceration to left leg & foot
2008,07-Jun-08,Usa,M,40,N,Body surfing,Unprovoked,Lacerations & abrasions to right hand
2008,Reported 02-Jun-2008,Scotland,Unknown,,N,Fishing,Boat,No injury to occupants; shark struck their boat
2008,01-Jun-08,Usa,F,15,N,Body surfing,Unprovoked,Foot bitten
2008,01-Jun-08,Brazil,M,14,N,Swimming,Unprovoked,"Hand severed, buttocks bitten"
2008,26-May-08,Usa,M,9,N,Surfing,Unprovoked,Biceps & lower arm bitten
2008,24-May-08,Bahamas,M,,N,Sea Disaster,Sea Disaster,Boat capsized in squall. 2 bodies scavenged  by sharks
2008,24-May-08,Mexico,M,49,N,Surfing,Unprovoked,Lacerations to right forearm and hand
2008,23-May-08,Mexico,M,21,Y,Surfing,Unprovoked,FATAL
2008,14-May-08,Fiji,M,28,Y,Night diving,Unprovoked,FATAL
2008,10-May-08,Australia,M,37,N,Swimming,Unprovoked,Severe lacerations to left leg
2008,07-May-08,New Caledonia,M,40,N,Fishing,Unprovoked,Lower legs bitten
2008,07-May-08,Usa,M,6,N,Wading,Unprovoked,2 inch laceration to left lower calf.
2008,01-May-08,South Africa,M,24,N,Fishing,Provoked,Leg bitten by shark taken aboard Japanese trawler PROVOKED INCIDENT
2008,28-Apr-08,Mexico,M,24,Y,Surfing,Unprovoked,FATAL    Severe bite to right thigh
2008,28-Apr-08,Usa,M,18,N,Surfing,Unprovoked,3-inch laceration to dorsal surface of left foot
2008,27-Apr-08,Usa,M,24,N,Surfing,Unprovoked,Calf bitten
2008,26-Apr-08,New Caledonia,M,32,N,Swimming,Unprovoked,Lacerations to left foot
2008,26-Apr-08,Usa,M,21,N,Surfing,Provoked,Puncture wounds to right foot                  PROVOKED INCIDENT
2008,25-Apr-08,Usa,M,66,Y,Swimming,Unprovoked,FATAL
2008,20-Apr-08,Usa,M,14,N,Surfing,Unprovoked,Cuts & punctures to right foot
2008,20-Apr-08,Australia,M,,Unknown,,Unprovoked,
2008,Reported 19-Apr-2008,South Africa,M,,N,Free-diving,Invalid,"As he pushd the shark away from his camera, his finger was cut on a tooth"
2008,18-Apr-08,Mexico,M,32,Y,Swimming,Invalid,Probable drowning with post-mortem bites
2008,17-Apr-08,Australia,M,19,N,Surfing,Invalid,2 puncture wounds to leg
2008,15-Apr-08,Usa,M,30,N,Surfing,Unprovoked,Puncture wounds to right foot
2008,28-Mar-08,Usa,M,,N,Boogie Boarding,Unprovoked,Right foot bitten
2008,Reported 09-Apr-2008,Fiji,M,,N,Spearfishing,Unprovoked,Left forearm bitten 
2008,Reported 08-Apr-2008,Usa,Unknown,,N,Surfing,Unprovoked,Foot bitten
2008,08-Apr-08,Australia,M,16,Y,Body boarding,Unprovoked,FATAL
2008,03-Apr-08,Usa,M,18,N,Walking out of the water after surfing,Unprovoked,Right foot & ankle bitten
2008,28-Mar-08,South Africa,M,39,N,Fishing from surfski,Unprovoked,Right leg bitten
2008,28-Mar-08,Usa,M,52,N,Surfing,Unprovoked,Foot bitten
2008,25-Mar-08,Usa,M,15,N,Wading,Unprovoked,Shin bitten
2008,23-Mar-08,Usa,M,13,N,Walking out of the water after surfing,Unprovoked,Three small lacerations/ punctures to right foot
2008,21-Mar-08,Usa,M,14,N,Wading,Unprovoked,Two 3-inch lacerations to right ankle
2008,15-Mar-08,Usa,M,8,N,Jet skiing,Unprovoked,Minor injury
2008,07-Mar-08,Usa,M,27,N,Surfing,Unprovoked,"No injury to surfer, surfboard bitten by the shark"
2008,24-Feb-08,Bahamas,M,49,Y,Diving,Unprovoked,"Leg bitten, FATAL"
2008,Reported 21-Feb-2008,French Polynesia,M,26,N,Spearfishing,Unprovoked,Lacerations to face
2008,15-Feb-08,Usa,M,25,N,Surfing,Unprovoked,Lacerations to foot
2008,07-Feb-08,Australia,F,14,N,Surfing,Unprovoked,Abrasions to elbow; collided with shark
2008,06-Feb-08,Usa,M,,N,Surf-skiing,Unprovoked,Lacerations to foot
2008,29-Jan-08,South Africa,M,42,N,Surf-skiing,Unprovoked,"No injury to surf-skiier, shark holed ski"
2008,27-Jan-08,Australia,M,20,N,Accidentally stood on hooked shark's tail before attempting to gut it ,Provoked,Laceration to left knee PROVOKED INCIDENT
2008,Reported 19-Jan-2008,New Zealand,M,,N,Wading,Invalid,"Stingray envenomation, not a shark"
2008,14-Jan-08,New Zealand,Unknown,,N,Attempting to chase shark out to sea,Boat,"No injury to occupants, pontoon punctured"
2008,10-Jan-08,Usa,M,20,N,Surfing,Unprovoked,Left foot bitten
2008,Fall 2008,Usa,M,,N,Fishing for snapper,Provoked,Minor injury to hand by hooked shark   PROVOKED INCIDENT
2008,Summer-2008,Mexico,M,26,N,Surfing,Unprovoked,Leg bitten
2007,21-Dec-07,Ecuador,M,24,N,Surfing,Unprovoked,Lacerations & puncture wounds  to left thigh
2007,19-Dec-07,British Virgin Islands,M,53,Y,Scuba diving,Invalid,Shark bites were post-mortem
2007,18-Dec-07,Australia,M,31,N,Surfing,Unprovoked,Severe lacerations to right buttock
2007,15-Dec-07,Australia,M,teen,N,Swimming,Unprovoked,Lacerations to hand
2007,14-Dec-07,Australia,M,34,N,Swimming,Invalid,Lacerations to left forearm
2007,10-Dec-07,Usa,M,52,N,Surfing,Unprovoked,"No injury, shark bit surfboard "
2007,09-Dec-07,New Zealand,F,,N,Surfing,Unprovoked,"No injury, shark bit surfboard & severed leash"
2007,07-Dec-07,Brazil,M,28,N,Removing fish from a trap,Unprovoked,20 cm injury to left foot
2007,18-Nov-07,Australia,M,32,N,Fishing,Provoked,Minor injury to finger by netted shark PROVOKED INCIDENT
2007,08-Nov-07,Australia,M,,N,Surfing,Unprovoked,"No injury, teethmarks in board & torn wetsuit"
2007,07-Nov-07,South Africa,M,14,N,Surfing,Unprovoked,Lacerations to feet
2007,06-Nov-07,Usa,M,21,N,Surfing,Unprovoked,Cut to right knee
2007,04-Nov-07,Usa,M,42,N,Surfing,Unprovoked,Lacerations to right leg
2007,03-Nov-07,South Africa,M,37,N,Surfing,Unprovoked,Lacerations to thigh
2007,Nov-11,Mexico,M,,N,Shark diving,Invalid,White shark breached cage. No injury to occupants
2007,29-Oct-07,Usa,M,32,N,Floating,Unprovoked,Lacerations to left lower leg
2007,15-Oct-07,Australia,F,52,N,Surf-skiing,Unprovoked,small laceration to wrist
2007,13-Oct-07,Australia,M,31,N,Spearfishing,Unprovoked,Laceration to calf
2007,07-Oct-07,Usa,M,22,N,Surfing,Unprovoked,4 scratches on left hand
2007,06-Oct-07,Usa,M,16,N,Surfing,Unprovoked,Severe lacerations to right hand
2007,30-Sep-07,Usa,M,,N,Surfing,Unprovoked,Puncture wound to foot
2007,30-Sep-07,Philippines,M,,Y,"The 426-ton cargo ship Mia, laden with cement, capsized in heavy seas ",Sea Disaster,"FATAL        Only 4 of the 18 on board were rescued, some of the missing were allegedly killed by sharks"
2007,30-Sep-07,New Caledonia,F,23,Y,Swimming,Unprovoked,FATAL
2007,28-Sep-07,Bahamas,F,48,N,Spearfishing,Unprovoked,Thigh bitten
2007,27-Sep-07,Usa,F,,N,Surfing,Unprovoked,"No injury to surfer, surfboard bitten"
2007,27-Sep-07,Egypt,F,18 or 20,N,Swimming,Unprovoked,"Severe lacerations to lower left leg, ankle and foot"
2007,22-Sep-07,Usa,F,,Y,Scuba diving,Invalid,Shark involvement prior to death unconfirmed
2007,22-Sep-07,Usa,F,,N,Surfing,Unprovoked,Laceration to foot
2007,20-Sep-07,Usa,M,23,N,Surfing,Unprovoked,Small lacerations to bottom of right big toe
2007,17-Sep-07,Solomon Islands,M,,N,Spearfishing,Unprovoked,Left thigh bitten
2007,16-Sep-07,Usa,M,56,N,Wading?,Unprovoked,Laceration to right heel
2007,16-Sep-07,Usa,F,Teen,N,Surfing,Unprovoked,"No injury, surfboard bitten"
